M_s,A_ex,K_u,alpha,angle_theta,angle_phi,Transmission,Phase Shift (deg)
74885.17883286648,4e-12,0,0.01186226213024828,5.793500448563006,11.048255425739546,0.020742483486861144,-105.35247056532563
108712.1161351887,4e-12,0,0.010010085078165771,49.76146651552745,53.881170333144205,0.07012591569142129,-155.42492243991654
57440.06629278365,4e-12,0,0.01384442528618533,30.768512149409794,52.45173838064259,0.03992646101115871,-120.97112981573525
27384.653401464155,4e-12,0,0.01872115607797449,51.010917215735645,45.09186372266729,0.04383191270929672,-123.80648669685239
45493.67691098756,4e-12,0,0.011369770210195107,28.888995574556592,12.417650541508433,0.02923682475307006,-123.5400966337272
93061.34211013942,4e-12,0,0.014166860509741072,31.50129022435543,27.243943215562005,0.028305040127943156,-134.2400420008479
119385.09165602674,4e-12,0,0.012118044103495802,36.03717268747153,11.21282479394962,0.017785395598929127,-152.84870760108728
114059.96321586195,4e-12,0,0.015943490397972254,66.02851548277933,47.540644129509374,0.15063528292463155,160.87770504464996
72605.2193407097,4e-12,0,0.016680446366523053,66.63887865553714,45.35299625520505,0.09550520716174633,-167.72954727845044
44463.359001460725,4e-12,0,0.015235348077244013,5.043688472453786,1.6075640862858422,0.024663924354481736,-107.78450486172675
98437.79256449924,4e-12,0,0.017369142117512573,11.532984823344654,75.57340008835997,0.03532693260353229,-102.93221701360379
110736.64452887532,4e-12,0,0.012194124810665386,81.96467571395128,13.944314638505231,1.1565628657185016,98.94831307792158
62790.644734854824,4e-12,0,0.012676654694349816,18.396958561454472,35.062984003914956,0.029260275366697598,-114.98741224617719
114711.61285472622,4e-12,0,0.014804597743151567,12.268683012091183,9.58729585554547,0.01756961747058654,-108.23460141687505
84640.93085477562,4e-12,0,0.010533557437083865,21.866228851881367,69.57010747560064,0.04168010249904356,-113.07110155550392
24250.156000721494,4e-12,0,0.018564382018424676,63.83003618412401,77.69403301304492,0.054077426366344675,-122.55635445996474
28469.368310069112,4e-12,0,0.010180661518731909,53.220916264654875,25.738603220135158,0.04249358792577435,-128.1049805693776
76362.96321242489,4e-12,0,0.012279200061270234,16.39949119342919,62.51179168059192,0.035386937303219505,-109.90521634508444
104312.95917701424,4e-12,0,0.010592891975240366,2.5749120513160264,43.766974854258294,0.023926924532328673,-99.50629346496267
28571.267577164464,4e-12,0,0.013225308067698291,67.562455156071,66.54987255099499,0.060686645348489984,-127.86767662136296
90983.22905913932,4e-12,0,0.02088557796710637,38.85346280645811,44.81216534810255,0.04294086387183128,-138.42962098018097
37055.81614181158,4e-12,0,0.019676145942241492,49.79555077023007,7.882890141230183,0.0396920419444914,-135.10745118707626
105395.50869729932,4e-12,0,0.0162251311118835,12.063753822369634,60.283322045147074,0.032313764405088825,-106.44463992225576
94364.29206847251,4e-12,0,0.014753786632067063,6.755477686956768,21.820422186516353,0.020540753892350626,-104.48226200173275
33802.9991479601,4e-12,0,0.012572363603754029,80.27090368023242,45.641321107756326,0.0845774128712686,-138.71650132312405
111224.65087799971,4e-12,0,0.01840763530172078,48.98982171606322,65.06373337536726,0.09293798980909566,-152.286969428169
78958.7082564141,4e-12,0,0.015448177882121928,59.126260613849055,48.29923610766504,0.07739272317372034,-159.36059749009263
102886.66406594691,4e-12,0,0.010033283736726399,14.580508515045327,18.737539582218993,0.020723260707157184,-112.96872087976733
52883.58281421089,4e-12,0,0.01516508312877556,5.181329121590445,0.9809555775098335,0.02353527871551265,-107.18902580188283
79889.98366227697,4e-12,0,0.01777406856656933,62.78685328129175,89.15198565466319,0.18064847325197275,-157.29901745853684
106468.09832826338,4e-12,0,0.020266756857796546,20.13997659590627,49.76485062337186,0.033665176033897216,-116.94736789628647
45043.82006082452,4e-12,0,0.012444594624381761,24.56022566510301,65.38481581133739,0.03866841210087106,-113.26741478477909
46492.247184320564,4e-12,0,0.010299782215212846,48.06544589413337,83.3158735671959,0.06195067191357733,-124.19089993043075
43214.13261759289,4e-12,0,0.019328620850287723,69.89976333783511,27.531671499081344,0.0714024389142831,-148.64813883415695
108257.33110480444,4e-12,0,0.019261726257137374,85.90528047850503,52.81847694309344,0.8378393775285549,71.63340872149558
115580.40300626568,4e-12,0,0.020062947631106623,57.99620152757418,39.95689108474191,0.06372132210259547,-173.12553370530117
61996.571782109284,4e-12,0,0.020612232448662476,59.45211810294209,68.97282375493869,0.09117573702843788,-144.241636834349
75162.00780831793,4e-12,0,0.019066693865645815,49.06137717280618,2.3649971233610225,0.03193114360653634,-163.78506264696563
116681.59834450412,4e-12,0,0.01993423089991391,27.288664862356367,48.81695548534055,0.03750948522662232,-126.98665355246312
53117.33498082103,4e-12,0,0.018148105718358364,43.686314967657175,37.96898897279496,0.04223935577452769,-133.01094198662457
108552.65747328509,4e-12,0,0.010640096328804017,78.53347815004985,77.37594459712574,0.5109165867914292,102.45559448922356
49924.62316825065,4e-12,0,0.010400590621470243,72.23564070653445,32.77185363023255,0.08672025938112486,-155.99661541954015
102794.03171344694,4e-12,0,0.015724187942887116,77.05937973996942,79.78137178193165,0.5066077899823673,122.41949458155234
119931.06734573562,4e-12,0,0.018766427830580468,17.510097030353585,17.384211202617738,0.01972075620979927,-116.60395640711636
31435.864082674667,4e-12,0,0.02010864903163876,9.519200025455017,71.63643444840815,0.03313609111479495,-106.26047763696276
95182.57554740402,4e-12,0,0.015690989594186435,25.18942501793754,68.93322142157075,0.04551571334249355,-116.90457130929899
57314.50932805666,4e-12,0,0.014430870986160032,73.63078279285185,22.229404677069756,0.09137706957632169,-169.19707869567358
61862.945224062416,4e-12,0,0.013110129865886552,65.82466640893605,5.393088241819026,0.05692265929527859,-174.12540288901093
96334.8850398453,4e-12,0,0.020251288156098012,48.39219031803482,53.40643515920732,0.06440578584610632,-149.74281571551097
96579.2875268258,4e-12,0,0.011434817895391643,89.51857671937692,13.839173234562992,0.8525828985353536,91.01539780252804
59659.94474127474,4e-12,0,0.01177042826372281,82.74279963708535,51.091613686244614,0.19745172755178036,-173.39699070139898
113847.39199022762,4e-12,0,0.012143905109209456,9.408799454116751,5.2528119858985995,0.01705162941204032,-103.66645807340902
98486.7646064651,4e-12,0,0.013781035886426589,51.94228245884587,89.23144067255117,0.14711083236436234,-147.2697261542342
64712.846666795995,4e-12,0,0.014352444945922142,32.07933059401006,68.6803926163639,0.04782773644996264,-119.9025703336545
88148.19874566124,4e-12,0,0.01634808957659596,32.00929091443304,82.64677084525188,0.05969653561715099,-119.21467914256485
107913.05499614982,4e-12,0,0.015562862457892818,3.0411544507746076,54.92843511004976,0.02628514982544026,-98.78652353911671
111700.55505060554,4e-12,0,0.016665279399937276,36.13946585332377,32.264664883343826,0.029710253624359893,-143.89242925724903
48207.586604417615,4e-12,0,0.016729573715481477,10.672622204124966,66.38391599333528,0.03303356802837374,-106.25957225373588
97451.75479129932,4e-12,0,0.010521391624560854,57.79188627307431,65.23013662466516,0.1252366792109791,-163.01786922493483
35633.65605119368,4e-12,0,0.019388114509660003,31.74650905749165,83.48164561682299,0.04320388877170986,-113.22088015065547
114577.24821701332,4e-12,0,0.014487437001898326,46.80236879358131,40.8233213902451,0.041040798063188354,-156.4027242184279
79657.95772480435,4e-12,0,0.011135822337638702,9.995068976532936,26.447852557728872,0.023343284155275503,-108.61118580888684
82324.76862140294,4e-12,0,0.012248387044384202,40.84543385344533,74.49136084640254,0.06846113744760009,-129.89618425450846
64799.062936052054,4e-12,0,0.01445265107311387,42.088670331053805,85.20599362331762,0.06727472603418778,-124.37758631072533
65184.29214973688,4e-12,0,0.01675041718026992,61.11916003069544,48.72377606507709,0.07667547066847404,-153.49225937598692
73519.34622154565,4e-12,0,0.016236046687266525,62.98966868214535,32.701053084526365,0.062362491939360075,-167.8240085633316
107516.7216758236,4e-12,0,0.014935855825306432,48.725583417780776,73.45042598333468,0.10767048684583298,-148.4546236439695
47656.110288697695,4e-12,0,0.014395786255849247,55.85748161675014,47.88604994097143,0.05740458417650299,-137.5510779216789
44877.26774665998,4e-12,0,0.019705148944533967,62.12851822909122,31.172270898968666,0.05792414499134202,-144.5368022923584
98738.53973470499,4e-12,0,0.014064107732702977,27.641620221760103,82.43474262486178,0.05510819674372641,-115.60786510383241
55075.87417352268,4e-12,0,0.016286230321928694,30.196210060958105,37.62883732093321,0.034532781632704956,-122.76627710328114
66290.36898973139,4e-12,0,0.015845467819686293,8.957992840468135,55.457015415316235,0.03025914914380788,-105.85720167407902
73685.67295059215,4e-12,0,0.010236709222868245,57.47057562963215,39.21125205093033,0.059427618115782524,-157.31360791031534
26215.585881698462,4e-12,0,0.012015103764937704,41.76626458953546,23.211448827097218,0.036013205428070655,-122.36627397314642
108038.89882235893,4e-12,0,0.013377491596035698,71.22726553874588,83.76203829452379,0.44805200897863495,143.5221336649822
104521.69195569828,4e-12,0,0.0119176166645719,14.38528966837891,41.26309179414762,0.027725044826903276,-111.65989839547707
120975.15447822947,4e-12,0,0.020066191743182953,63.923652558813835,17.935016535003086,0.04157546119721883,-165.90089507750056
38354.98030667528,4e-12,0,0.01835041051547808,51.55597031597408,31.757038833494214,0.04448004667557042,-132.68768161652295
44343.240131206636,4e-12,0,0.013064655054143864,16.978443792925322,36.97542245175868,0.03004719008848774,-112.6246436414446
65511.28361176627,4e-12,0,0.010359502358361677,11.726306393333335,71.95183258329767,0.03446449027715935,-105.2648561416853
24640.440859601847,4e-12,0,0.019714143846611916,28.95892057087776,51.25679257286702,0.035667826481432525,-114.02449323239614
106592.54542031953,4e-12,0,0.017863496536896437,34.84842623682042,6.0014902429606884,0.020338515928609708,-149.41340141433858
32857.27755863924,4e-12,0,0.017701086085537318,57.13055616230843,89.94186325312106,0.06018953788106337,-122.98681033754788
50368.25743763904,4e-12,0,0.018095395190800084,37.56540770496753,87.1210731800452,0.05372912857814826,-117.74650667593278
34764.90115655922,4e-12,0,0.011837772092467799,68.85507116430773,22.46547408514541,0.06199029898606238,-140.0124606152316
33040.52249762586,4e-12,0,0.01842485831846153,30.008726341083534,54.30598039481808,0.037460058493737305,-115.70873301138091
36645.81145124347,4e-12,0,0.01798437449394098,31.494988834788604,6.187687687291631,0.03079365396255576,-123.24451626707139
91741.2596718741,4e-12,0,0.01730967192613133,78.27767664370778,24.344542834542633,0.10650894304310796,163.80811323152685
118516.45475750096,4e-12,0,0.015871614015951233,14.546962596507509,88.44109709050072,0.040585999407441585,-100.82147595323612
85466.88510322041,4e-12,0,0.01937852298612348,35.9734950202526,9.825782912792722,0.0248610225933876,-144.15309277156808
44955.680697514865,4e-12,0,0.010508267250099762,60.92265576109562,18.70434108481261,0.05305658374953043,-146.9002876808237
112203.46326806094,4e-12,0,0.015084997119265132,85.76357446604284,6.510946763278568,1.0898724323999949,60.5550317847353
76010.81216141785,4e-12,0,0.010908188510492108,29.727389071242,77.97425957087832,0.051267286747955824,-117.15692892711994
32948.4932806944,4e-12,0,0.01112648937351636,9.958855784217178,10.371605240504795,0.026961473810951413,-110.49262991461683
86546.64514725842,4e-12,0,0.01075456307729331,12.16609385963861,43.13615680743615,0.02793951503476827,-109.26247344750318
117691.59066746251,4e-12,0,0.013117941572821479,6.70552209873999,60.71754634117427,0.029097563047137752,-100.75088494611151
99191.27362091075,4e-12,0,0.01682356986801519,1.3354236336791263,16.51166579266193,0.0182969908293843,-98.02485292148998
60143.35966417187,4e-12,0,0.02020409233422367,56.50767810374694,15.992824776374086,0.04431202524522823,-157.17366783870276
73791.72812975037,4e-12,0,0.014989550413588886,26.98823412845243,42.82876548284246,0.03466060101284854,-122.3276092354756
58978.309295478764,4e-12,0,0.014527622167798411,51.23193545420873,73.27675937752652,0.0725173330763624,-133.4159489236138
33465.26945749118,4e-12,0,0.018217980169626814,45.374883326136235,10.624208457997659,0.03688246768709322,-129.7153388461135
103342.56552716676,4e-12,0,0.011855130041129017,15.669200280705939,44.40752767558414,0.02937429130240322,-112.68603644897769
116860.94426940168,4e-12,0,0.01819258711362539,59.0391342929581,74.6091603104275,0.2076936388492152,-177.46852492826775
109829.77205598823,4e-12,0,0.01381351352330321,10.493494440705653,28.69018482105597,0.02224193269263339,-107.69845874765305
61391.357253751536,4e-12,0,0.019698962234007585,6.100993673338029,71.54251813467197,0.03174088841272484,-102.41741133760088
62159.026703631316,4e-12,0,0.015308919684860634,70.93272996605847,79.6130715957895,0.15623644920811489,-156.53539817266144
68123.14571918274,4e-12,0,0.014708947413223343,88.5064179259296,59.2184983445506,0.35289121482155805,166.72851732515525
29789.183817138375,4e-12,0,0.012872601737338056,0.9462070342046194,59.45045904027195,0.030224133952071307,-104.66786301631348
72179.39681155497,4e-12,0,0.015214260077289314,37.40201960420873,58.56859559019973,0.04976523764590187,-128.30365104134123
66326.48795269243,4e-12,0,0.011005556071117095,60.30840005410464,88.98893207657255,0.12391296529321029,-143.52586271803838
82463.4700945392,4e-12,0,0.010187073838973965,73.79203195965906,89.51769947566432,0.34717800601803944,173.47136145049305
30992.19943828498,4e-12,0,0.01590166222796454,55.749514989106,12.229059290130644,0.04381857615116715,-132.95717044871614
30181.279060808713,4e-12,0,0.016376843076375183,80.3882241764659,68.32561182757334,0.07834824188684306,-133.2770753147597
26559.560841504386,4e-12,0,0.01995859254171656,86.35684867940567,46.329089741622894,0.07466308150127726,-131.38732110499106
112582.55757750703,4e-12,0,0.017637898135499763,75.57162172557706,61.19497495452344,0.3324811023616442,113.28223503117313
75439.74666114146,4e-12,0,0.02050666599027934,25.72795014464725,43.45847781331915,0.034272747649020836,-121.25555692307104
60449.08711395558,4e-12,0,0.01495493756622032,48.60694089255519,31.988150504302798,0.04335601001890761,-142.6209958555463
57173.54091132248,4e-12,0,0.013390557081498796,1.5290261402507066,40.04986944231115,0.025755675329542302,-103.24014023947674
59819.410586110804,4e-12,0,0.018930779508297774,78.788676860458,4.760033508206323,0.11613404922762804,-179.64108985313914
58435.41669316169,4e-12,0,0.015515407811065493,39.70292400536459,31.56299723408076,0.03705465233131796,-133.12212771880672
26639.517343379317,4e-12,0,0.018348646640743364,30.495390498222612,56.46731950345998,0.037082622391386016,-114.4272901667098
74623.58219128268,4e-12,0,0.019216637242716487,46.57570979052395,75.31045703144454,0.07673236784832353,-134.01272072714175
51373.02955678411,4e-12,0,0.0188220661934477,3.8764491040859617,16.11646124684627,0.023748585215534034,-106.17908158249547
106549.92319905697,4e-12,0,0.013079623866278867,89.36950579386543,39.55119243024725,0.962535506412489,57.81375132960362
44599.350425432815,4e-12,0,0.01267032967854626,14.24513794542889,41.4810060711237,0.030121959334972342,-110.69807237959392
74089.96525391517,4e-12,0,0.01774136925358971,68.83089238235209,35.2504685462799,0.08541362028972269,-176.4619995238041
96922.35473393099,4e-12,0,0.010487659411879674,77.57717463223007,34.68851344374169,0.12212607548167928,149.6837842186361
93679.86102910891,4e-12,0,0.012486508139489497,48.0246719476946,20.151959762910494,0.02658488942031778,-162.35468701111142
39143.660652223174,4e-12,0,0.010480788464598673,64.82921675527442,75.34506435981953,0.07416512917155135,-132.64247602648916
76460.34786669363,4e-12,0,0.019632681516776933,16.08845465331887,85.47285308535447,0.039676255011256545,-105.0231570435255
115846.43612705736,4e-12,0,0.012365007517652245,57.02353575827781,20.854335705374744,0.018954878597239853,-164.24304731524992
72016.73475429784,4e-12,0,0.015054712502366369,28.62473834705978,38.033640821046426,0.033550171805728925,-124.54581343095882
113680.65051867232,4e-12,0,0.018661273777881935,86.52576888711812,48.6035928828008,0.950813885735509,48.90320826402498
29159.839278175565,4e-12,0,0.014297849413352628,26.250842277818492,67.3070863685097,0.03751673605407263,-112.21863670572677
34672.66709638911,4e-12,0,0.01949040640120911,14.436923238273774,72.902336831102,0.034785598843293505,-107.6453920325976
81670.07907836424,4e-12,0,0.010421194011045808,39.566834073880926,1.8756986340460462,0.027032593640818857,-151.32247550012045
90051.76256245676,4e-12,0,0.018524290972201405,50.854692926933275,44.33851151171997,0.054924318428861536,-153.87934024240388
93593.47193438692,4e-12,0,0.010084070949029963,50.65582146280706,56.068694394015694,0.072994078410766,-151.1461781066138
81571.40745038094,4e-12,0,0.012812209686623919,63.06867064381191,40.3910091848858,0.07569056310636917,-169.75821949686812
43150.64545644187,4e-12,0,0.01109062234201423,47.479663855060046,74.41248719862622,0.05628444156965038,-124.28649103401023
54620.60466643244,4e-12,0,0.013454115515513492,41.32023264513128,45.43871529481216,0.043869900421776395,-129.8623482736645
78613.6662727186,4e-12,0,0.01181140240565221,60.53543023763364,34.823445378606316,0.05896521746617771,-166.2712217920196
102356.11130344239,4e-12,0,0.01937081250294607,7.204073019633788,54.259221340885944,0.02824908410568133,-103.01015798593728
24702.940121445088,4e-12,0,0.0119700360799145,45.15965728248539,2.5103827754365664,0.03650111773587597,-124.70748571515178
84398.45072154171,4e-12,0,0.017562579617721234,73.01436458481281,42.298136114490624,0.13699899833524998,166.5074057962423
29927.085842151715,4e-12,0,0.012992571949198218,47.76135015907781,70.870117504576,0.04783307470393233,-120.17855334068915
42415.605113430356,4e-12,0,0.020903452368233176,71.86929796083018,36.05359371488606,0.07789006559337622,-147.0537677435972
62870.9727770198,4e-12,0,0.013920707144752346,81.84113405591121,48.9724200189516,0.2001511558194491,-178.2360482186004
52441.69216738797,4e-12,0,0.011023447410691401,42.714269332784056,52.26437897569754,0.047562631562585826,-128.6752698332572
54365.500610656934,4e-12,0,0.015151533176300863,59.83041130170227,84.15629339846977,0.09309978453264436,-136.81056789750613
43632.29643483285,4e-12,0,0.019947825879849692,4.134628560808392,62.41831058919667,0.030493417203457242,-104.07409915637471
50693.06864143553,4e-12,0,0.01955490833830256,60.70669651584803,88.21203473754515,0.09117225021486872,-134.8082986474176
84199.41826528781,4e-12,0,0.014949344688058284,61.868664086000706,55.164623815734785,0.10557633040950617,-165.07512976696165
41899.94769320723,4e-12,0,0.020194544062002603,40.94529376925435,0.24733425478831123,0.034424783820324774,-132.7734434823659
66130.25309829597,4e-12,0,0.010434752370853508,24.784075581756984,79.65574487141807,0.04479037712303963,-112.27276795059653
117414.90630568366,4e-12,0,0.01595689963771852,9.354059020710086,2.75133329320589,0.01690569721423302,-102.45661302597841
101448.84291953202,4e-12,0,0.017431609762450874,41.867753716911935,5.572200288333839,0.02105057645342538,-163.14858965741146
77853.66614967595,4e-12,0,0.019240356705737566,24.204406290417175,13.434802962083321,0.023974501338014563,-124.8055007691606
63897.64477389753,4e-12,0,0.0204070730048313,5.964069512202712,16.025740765773843,0.022473070173342147,-106.51815037112088
45770.94655875227,4e-12,0,0.01227083838110784,29.45212400253392,41.575517579619515,0.035307586910244465,-119.65855928776902
104919.42797980201,4e-12,0,0.011165277286822912,81.5165174919076,48.58585970701418,0.4192460925714618,118.3000418024514
100896.58953565048,4e-12,0,0.018019296766992376,54.273100979945845,22.514746473010522,0.024696794229547916,-170.73310470285304
89646.79834592348,4e-12,0,0.01890576694697464,8.335702079395329,87.86260898189084,0.03433914176153209,-98.29163705393636
77651.0324847775,4e-12,0,0.012349101953899287,83.2095946539853,30.196266408132402,0.22733384490249234,153.84044921589768
59176.694270104534,4e-12,0,0.01889781890268946,89.8229946001843,83.0973570560608,0.26298113743466484,-176.20604802281946
66057.31324565422,4e-12,0,0.01645880050172701,86.1788382363271,42.86307172489273,0.2731737538829077,171.56256196881282
106965.6291152192,4e-12,0,0.01458457657405074,46.77539556444241,80.40837471773317,0.11172082218529629,-143.02903593731287
51237.1655209022,4e-12,0,0.012531808384549696,77.44825702721825,46.12200739429682,0.11984074729835344,-158.13910518923643
88036.68155064515,4e-12,0,0.01912027507715992,17.69708103626158,50.29295991664104,0.03258716550897279,-113.46124472881057
36148.454522649496,4e-12,0,0.01739616709152961,25.409856249972822,15.082452859960473,0.029582170482031662,-118.59691288914972
106044.35194706683,4e-12,0,0.011928488448097765,70.50025053344966,77.51172189956519,0.37735295437219707,150.07340263188297
106168.92889150819,4e-12,0,0.011733880064836675,10.252944663402197,27.152005260548574,0.021898727068063204,-107.59034752416441
74702.35074949084,4e-12,0,0.01564819487612868,62.27619538809951,41.399949418670225,0.07371263529693795,-163.85010222291928
87306.34427960616,4e-12,0,0.013467662367403451,56.202095082776886,57.250044357307,0.08883362159058626,-156.66787047988214
85529.7455497056,4e-12,0,0.01750843133410582,60.08345260786178,21.506600722018998,0.03580000305330508,-176.7374876175575
39456.75375705981,4e-12,0,0.010705107398557031,51.6825327836739,61.93845132034873,0.054126546096408386,-127.46996957010192
37496.47358574353,4e-12,0,0.017084067861510496,36.97879973964103,85.71333399768115,0.04719848503469717,-115.48342017095175
80622.86561397076,4e-12,0,0.011498179587317603,49.8939038112028,54.77997433210162,0.06563827180705732,-145.60752085959084
82023.92551622688,4e-12,0,0.018477003871170208,64.68100427194979,4.254044648045581,0.027142755508106794,161.07154256944477
42798.84628731305,4e-12,0,0.010561246300096873,2.4975044576436147,62.922905580754346,0.030124069940920272,-103.42052079461516
62535.08516931821,4e-12,0,0.017646825902676796,85.26919983366489,52.59512113822317,0.24331987894632695,179.28811249189908
50573.42357259789,4e-12,0,0.015734373754324578,46.35035081831148,17.59990900175755,0.037443302547936104,-139.40581373079354
116604.61768245192,4e-12,0,0.019062004060924065,29.163067404253333,78.43569394942475,0.059209442220372034,-119.79177950389179
91552.94032448845,4e-12,0,0.012471383328386987,41.95719688733118,59.71494396830881,0.06013981195144831,-137.7441083189016
79785.4991600422,4e-12,0,0.017105453387089256,45.94108889244936,87.7770062471776,0.09011490353505404,-131.66764917167345
33691.59571624328,4e-12,0,0.018201822700798675,19.849562737904872,3.2609200961715143,0.02838534279470006,-115.75839680778893
104444.70300245399,4e-12,0,0.013167442023531178,82.40083662034262,76.2099238454922,0.5441611671792506,97.03711382375967
82148.93956463199,4e-12,0,0.015920578841231672,11.333098524625527,27.05945499594929,0.023629530159615466,-109.75179227892967
90522.92740873946,4e-12,0,0.011550522418342847,19.24088842803653,71.40745593941654,0.040364172313936825,-110.52301834656856
120605.20781590612,4e-12,0,0.016274433513783534,88.93255339149384,81.80140746461441,0.8940850447286566,4.305713756375068
79544.9550088282,4e-12,0,0.016006660898478058,69.66638931191565,35.54888596021275,0.09024432378613657,177.35283115182585
32748.754062541586,4e-12,0,0.016360820968145624,53.703114605724814,21.41717677782093,0.04322575808588144,-132.04261575830495
80829.11705184108,4e-12,0,0.014469869146925027,13.629815240792267,80.76244210755709,0.0373658321577528,-104.15086712842243
28398.007230891435,4e-12,0,0.015004972107113388,36.60867523527954,24.92216799570593,0.03442333213858808,-120.9003729923723
80950.05848328049,4e-12,0,0.017632315773743558,7.436515602934645,57.36242724932176,0.029588416718668246,-103.88969760021212
59592.68689793921,4e-12,0,0.012161291736597343,3.419163037033865,0.8799695336452399,0.02242111331876405,-105.2247053613616
103152.64581784297,4e-12,0,0.0203027523554018,38.266783025655535,38.08843062721792,0.03602507539807297,-142.9520367271141
86269.49292998221,4e-12,0,0.02084757508171444,40.17445081866147,18.025655001477354,0.027382245802352535,-148.04814838430312
27638.975198037962,4e-12,0,0.01931022672267668,32.66575814806923,47.73307723582853,0.03660333744717492,-116.36224788356083
49759.02290005887,4e-12,0,0.020051878551075875,67.2360169160742,3.576137486462051,0.0643103576448254,-160.05072735671524
114001.65023312226,4e-12,0,0.011567689694018876,23.703530925443278,53.07841704869958,0.0374828959916047,-120.91011484802051
77761.06798794177,4e-12,0,0.0182889520859325,21.437263698084333,57.936255279126115,0.03718707602435048,-114.89478237273369
114823.07186419271,4e-12,0,0.013530043633052328,73.53244765761991,78.16072968705718,0.484783368121611,119.89319734565944
73031.25209308433,4e-12,0,0.013958917211206692,71.17724356154062,88.04673893431492,0.22996384427879094,-167.57278178903022
60830.10663351955,4e-12,0,0.014121391649340358,10.163102332740827,78.97648309210473,0.03448621783877891,-103.53029499651268
55714.19880615192,4e-12,0,0.012898215379447676,52.53608154527827,74.63193455104013,0.07282346270813397,-132.8617928516089
78352.80719333852,4e-12,0,0.012870456473191062,5.029317472913483,87.97678838140396,0.032322267810103215,-97.36142956236324
28140.283885191675,4e-12,0,0.013240852272781798,10.427629114132106,68.52723037985419,0.033071102895412485,-106.98349616861643
95395.88905366366,4e-12,0,0.010209887137857605,68.23057101343089,51.61157655537266,0.1573961692942825,170.47849108316308
69745.40406369354,4e-12,0,0.020077673349646476,85.57785435196429,38.78418243279589,0.27719469292083837,164.407600367232
97318.6589478529,4e-12,0,0.017355429996412625,5.401354001206077,33.203947586140856,0.02265903551269109,-103.02159561064231
70629.82270848445,4e-12,0,0.01353163461254417,76.87600407097433,26.181248950740468,0.11557893832438032,170.9068293924957
70433.30177133251,4e-12,0,0.010503485452167277,2.7359638407979707,12.605807598951614,0.02092489352827022,-103.31400336895338
92187.97607651763,4e-12,0,0.011066555928399656,43.03354936577641,8.933091067034425,0.023889642070859963,-159.7969011188133
24389.284814014263,4e-12,0,0.015908196722453326,86.81977396423689,67.54606337571512,0.07013377992138742,-128.62360603425643
42547.27719895728,4e-12,0,0.019182289770075474,87.08635656724833,0.3621918424373793,0.1292625437275939,-151.53468193779403
107092.282134093,4e-12,0,0.012463227030573057,52.649082067226175,27.84395150994951,0.027820615325702774,-166.2135951200596
119937.18108848722,4e-12,0,0.016448592893515336,63.58023258492252,75.20574731916169,0.28749601646470657,163.5740443114409
53470.31657676931,4e-12,0,0.018648173333958747,58.50882612881812,11.9509541623223,0.047912296190309615,-154.83254587634383
90022.72311717951,4e-12,0,0.010782992751676958,48.421269870356,38.289385280838786,0.044337765702674864,-152.74117439908875
96879.22699771608,4e-12,0,0.020996529158090114,41.65361123269294,26.019263494611415,0.028937576694739085,-150.53147891769075
57647.35490442851,4e-12,0,0.011314368200127087,22.629471565198127,7.81432972046192,0.02573126402886187,-121.18966192114861
70852.75863982037,4e-12,0,0.01712080628460567,58.07884579244,74.24501478666244,0.10538521042831978,-146.500798106502
114406.66141698278,4e-12,0,0.01554106784626083,0.6243476960897261,6.222284527697265,0.016055434080019165,-92.9542668925077
27044.80944142096,4e-12,0,0.014621865435665515,64.72191219757522,18.292620449613175,0.05071017133692881,-131.79585981610467
51019.21402818269,4e-12,0,0.011911657055435771,71.96316439629646,81.83109987634657,0.1231330091515392,-146.4145261514682
47175.51966964657,4e-12,0,0.011835342111301692,23.329025548448328,7.553460555085734,0.0272931771430083,-120.11671525910592
36704.86485732721,4e-12,0,0.014181633852299584,59.74440661232998,74.75805776716355,0.06397302285004292,-128.4091148795817
48639.11153952574,4e-12,0,0.013301811859242264,15.346400315371522,86.1338934962936,0.03723909726714989,-105.81046201362129
39937.4518595938,4e-12,0,0.02031202870400354,55.36391822118424,66.26697547279997,0.059532247761623566,-129.16813976547658
80640.19511345614,4e-12,0,0.010730994205785644,24.934817723330546,18.849625532115446,0.02493052853431236,-125.26097308921777
90412.80192911786,4e-12,0,0.017159128495527864,52.098978498164364,88.86909031833838,0.13218663205196404,-144.12334135258047
52189.88780910615,4e-12,0,0.017779041907357383,25.10535596302579,20.064474721017973,0.02839477928799016,-120.99346477369419
120051.9521573412,4e-12,0,0.019899357617773242,4.600961759763751,72.41153546929137,0.029766134118824922,-96.49060423305076
75675.0275028884,4e-12,0,0.012484055368489197,6.192864246100104,20.498445540026893,0.0217851004091923,-105.61746642353847
83901.7915415119,4e-12,0,0.01359486681793722,77.73771740462264,75.06431486283728,0.3631282181827712,157.05296558211103
53199.41173481237,4e-12,0,0.01326072446574883,17.911085312183843,59.78248674973194,0.03496883786531093,-110.87591709631202
99511.25496750468,4e-12,0,0.01753140496328827,47.20534050654048,36.305318653251184,0.03903833119600543,-154.90414395849143
86150.91602419635,4e-12,0,0.02021612431154149,14.050680197085287,42.581679097944956,0.028542305584413445,-111.08183080099911
77504.23048577794,4e-12,0,0.01982399675457535,56.74950592300075,60.86693080336325,0.08948022908355809,-151.65452926812574
54484.77614518001,4e-12,0,0.014288300079439062,37.679289665632616,8.159956954252317,0.03103607527945429,-135.15809534189106
